ID,Price,Street Address,Bed,Bath,Listing Area,Certificate,Jakarta Division,Property Link
rmh.com21529973,23000000000.0,Kebayoran Baru,5,4,2500 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-kebayoran-baru-jakarta-selatan-oleh-jokojeka-21529973
rmh.com21529931,23000000000.0,Kebayoran Baru,4,4,2500 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-kebayoran-baru-jakarta-selatan-oleh-poppy-dewanti-21529931
rmh.com21529876,7500000000.0,Pondok Labu,4,4,400 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-pondok-labu-jakarta-selatan-oleh-poppy-dewanti-21529876
rmh.com21529704,45000000000.0,Pondok Indah,6,7,1100 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-pondok-indah-jakarta-selatan-oleh-rully-maradhona-21529704
rmh.com21529790,6000000000.0,Pondok Labu,5,4,400 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-pondok-labu-jakarta-selatan-oleh-poppy-dewanti-21529790
rmh.com21529594,23000000000.0,Kebayoran Baru,5,5,2500 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-kebayoran-baru-jakarta-selatan-oleh-nova-ruviyanti-21529594
rmh.com21529505,6000000000.0,Pondok Labu,5,4,400 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-pondok-labu-jakarta-selatan-oleh-nova-ruviyanti-21529505
rmh.com21529245,3750000000.0,Jagakarsa,5,5,250 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-rumah-jagakarsa-jakarta-selatan-oleh-septian-21529245
rmh.com21528903,23000000000.0,Pondok Labu,5,5,2500 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-kebayoran-baru-jakarta-selatan-oleh-toyo-21528903
rmh.com21528865,7500000000.0,Pondok Labu,4,4,400 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-pondok-labu-jakarta-selatan-oleh-toyo-21528865
rmh.com21528831,6000000000.0,Pondok Labu,7,6,400 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-pondok-labu-jakarta-selatan-oleh-toyo-21528831
rmh.com20628150,11000000000.0,Lebak Bulus,7,7,600 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-lebak-bulus-jakarta-selatan-oleh-wasiyan-20628150
rmh.com21526335,6200000000.0,Pancoran,5,5,305 m²,SHGB - Hak Guna Bangunan,SOUTH,https://www.rumah.com/listing-properti/dijual-mampang-prapatan-jakarta-selatan-oleh-neli-rakhmawati-21526335
rmh.com21525682,11300000000.0,Gandaria,10,5,280 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-kebayoran-baru-jakarta-selatan-oleh-meliana-21525682
rmh.com18659696,10500000000.0,Cipete,5,3,310 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-rumah-cipete-jakarta-selatan-oleh-rubyeta-18659696
rmh.com21523393,55000000000.0,Kebayoran Baru,9,9,600 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-kebayoran-baru-jakarta-selatan-oleh-meliana-21523393
rmh.com21015511,25000000000.0,Kemang,5,4,700 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-kemang-dalam-jakarta-selatan-oleh-kyrano-21015511
rmh.com21011167,21000000000.0,Kemang,4,3,450 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-kemang-dalam-jakarta-selatan-oleh-kyrano-21011167
rmh.com21011186,23000000000.0,Cipete,4,3,500 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-cipete-cilandak-jakarta-selatan-oleh-kyrano-21011186
rmh.com21015605,40900000000.0,Simprug,4,4,500 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-simprug-golf-jakarta-selatan-oleh-kyrano-21015605
rmh.com20466864,12000000000.0,Cilandak,4,4,1148 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-cilandak-timur-jakarta-selatan-oleh-nevi-20466864
rmh.com20777422,26000000000.0,Pondok Indah,8,5,800 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-pondok-indah-jakarta-selatan-oleh-nevi-20777422
rmh.com19528156,28000000000.0,Simprug,4,5,547 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-simprug-garden-jakarta-selatan-oleh-ferhat-19528156
rmh.com21519385,9000000000.0,Lebak Bulus,3,3,250 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-lebak-bulus-jakarta-selatan-oleh-meliana-21519385
rmh.com21518533,4000000000.0,Ciganjur,5,7,400 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-ciganjur-jagakarsa-jakarta-selatan-oleh-febi-djaelani-21518533
rmh.com21518151,31000000000.0,Kebayoran Baru,5,4,386 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-kebayoran-baru-jakarta-selatan-oleh-meliana-21518151
rmh.com21517861,32000000000.0,Pondok Indah,6,4,587 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-pondok-indah-jakarta-selatan-oleh-meliana-21517861
rmh.com21516992,9800000000.0,Lebak Bulus,5,6,600 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-lebak-bulus-jakarta-selatan-oleh-hana-rahayu-21516992
rmh.com21516719,34500000000.0,Pondok Indah,6,5,525 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-pondok-indah-jakarta-selatan-oleh-febi-djaelani-21516719
rmh.com19716804,8900000000.0,Pondok Indah,3,3,320 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-pondok-indah-jakarta-selatan-oleh-amdoni-19716804
rmh.com21515375,30000000000.0,Permata Hijau,5,5,432 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-permata-hijau-jakarta-selatan-oleh-kyrano-21515375
rmh.com21515314,25000000000.0,Pondok Indah,5,5,800 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-pondok-indah-jakarta-selatan-oleh-kyrano-21515314
rmh.com21509236,9500000000.0,Kebayoran Lama,8,6,500 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-kebayoran-lama-jakarta-selatan-oleh-endang-kumalasari-21509236
rmh.com20577873,6000000000.0,Kebayoran Baru,8,6,200 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-kebayoran-baru-jakarta-selatan-oleh-syaiful-anwar-20577873
rmh.com19765731,5851065000.0,Cilandak,6,5,330 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-townhouse-cilandak-jakarta-selatan-oleh-salsa-19765731
rmh.com21512386,49000000000.0,Patra Kuningan,7,4,600 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-patra-kuningan-jakarta-selatan-oleh-meliana-21512386
rmh.com21512321,2900000000.0,Cilandak,5,4,90 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-townhouse-cilandak-jakarta-selatan-oleh-rubyeta-21512321
rmh.com21511938,43000000000.0,Pondok Indah,4,4,1200 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-pondok-indah-jakarta-selatan-oleh-kyrano-21511938
rmh.com21511810,70000000000.0,Pondok Indah,7,7,1000 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-pondok-indah-jakarta-selatan-oleh-kyrano-21511810
rmh.com21511338,43000000000.0,Mega Kuningan,4,0,700 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-mega-kuningan-jakarta-selatan-oleh-meliana-21511338
rmh.com21511289,43000000000.0,Pondok Indah,4,6,1200 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-pondok-indah-jakarta-selatan-oleh-meliana-21511289
rmh.com21507734,16000000000.0,Lebak Bulus,4,5,450600 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-lebak-bulus-jakarta-selatan-oleh-kyrano-21507734
rmh.com21507664,38000000000.0,Pondok Indah,5,5,1400 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-pondok-indah-jakarta-selatan-oleh-kyrano-21507664
rmh.com21507189,70000000000.0,Pondok Indah,10,8,1000 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-pondok-indah-jakarta-selatan-oleh-meliana-21507189
rmh.com21294485,4000000000.0,Jagakarsa,5,7,450 m²,SHM - Sertifikat Hak Milik,SOUTH,https://www.rumah.com/listing-properti/dijual-ciganjur-jagakarsa-jakarta-selatan-oleh-andi-nurdianto-21294485
rmh.com17758732,4200000000.0,Jakarta Garden City/JGC,4,4,165 m²,Sertifikat Belum Pecah,EAST,https://www.rumah.com/listing-properti/dijual-launching-rumah-3lantai-lebar-8-type-4-1kt-cluster-sentarum-asya-jgc-jakarta-garden-city-by-astra-oleh-william-tirta-17758732
rmh.com21528704,795090000.0,Matraman,2,2,56 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-dijual-rumah-2-lantai-design-modern-smart-home-di-jl-pisangan-baru-jakarta-timur-oleh-wanasyah-21528704
rmh.com20800345,765000000.0,Cibubur,3,2,60 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-dijual-rumah-2-lantai-mezzanine-nempel-jak-tim-dp-ringan-7-menit-ke-tol-cijago-10-menit-tol-cibubur-oleh-datu-meirina-20800345
rmh.com21299288,1500000000.0,Kramat Jati,4,4,130 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-mewah-rumah-baru-harga-murahhh-masih-bisa-nego-di-condet-oleh-niska-febrina-21299288
rmh.com21467175,950000000.0,Duren Sawit,2,2,85 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-murah-rumah-baru-2-lantai-di-condet-oleh-niska-febrina-21467175
rmh.com19962254,920537125.0,Cibubur,3,2,52 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-di-cimanggis-dekat-tol-cibubur-dan-trans-studio-mall-cibubur-oleh-andre-saputra-19962254
rmh.com21230560,950000000.0,Cipayung,3,2,78 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-cluster-di-bambu-apus-jakarta-timur-oleh-rizal-rizal-21230560
rmh.com21559718,386000000.0,Cibubur,2,1,36 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-murah-murah-masuk-mobil-bebas-banjir-oleh-eko-tyas-21559718
rmh.com20614578,1500000000.0,Cibubur,3,2,88 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-tanpa-dp-oleh-benvito-hendrikus-20614578
rmh.com19778250,1475000000.0,Jakarta Garden City/JGC,2,2,58 m²,PPJB - Perjanjian Pengikatan Jual Beli,EAST,https://www.rumah.com/listing-properti/dijual-rumah-2lt-luas-6x15-90m-type-2kt-cluster-thames-jgc-jakarta-garden-city-oleh-canna-grace-19778250
rmh.com21116373,1800000000.0,Cakung,3,3,52 m²,SHGB - Hak Guna Bangunan,EAST,https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-luas-6x16-96m2-type-3kt-di-cluster-jura-metland-menteng-cakung-oleh-canna-grace-21116373
rmh.com19820762,1900000000.0,Jakarta Garden City/JGC,3,2,63 m²,PPJB - Perjanjian Pengikatan Jual Beli,EAST,https://www.rumah.com/listing-properti/dijual-perdana-rumah-minimalis-type-3kt-luas-85m-5x17-cluster-mahakam-signature-jgc-jakarta-garden-city-oleh-canna-grace-19820762
rmh.com19966688,1999000000.0,Jakarta Garden City/JGC,3,2,110 m²,PPJB - Perjanjian Pengikatan Jual Beli,EAST,https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-semi-renoved-furnished-2-lantai-luas-7x17-119m-type-3kt-cluster-seine-jgc-jakarta-oleh-canna-grace-19966688
rmh.com21236418,900000000.0,Rawamangun,3,3,68 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-cluster-murah-dekat-rawamangun-oleh-irwan-21236418
rmh.com15591482,2275000000.0,Jakarta Garden City/JGC,4,4,90 m²,SHGB - Hak Guna Bangunan,EAST,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-lebar-8-lokasi-bagus-hadap-timur-di-thames-jakarta-garden-city-jgc-oleh-lusia-ester-15591482
rmh.com16877974,2500000000.0,Cakung,3,2,160 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-cluster-teresta-metland-cakung-oleh-debbyana-16877974
rmh.com20663725,2900000000.0,Matraman,10,9,210 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-mewah-3-lantai-tempat-strategis-oleh-debbyana-20663725
rmh.com19872045,4800000000.0,Cakung,4,3,144 m²,SHGB - Hak Guna Bangunan,EAST,https://www.rumah.com/listing-properti/dijual-cluster-wisteria-anthia-ujung-menteng-cakung-rumah-mewah-harga-murah-oleh-debbyana-19872045
rmh.com19821858,2050000000.0,Jakarta Garden City/JGC,3,2,85 m²,SHGB - Hak Guna Bangunan,EAST,https://www.rumah.com/listing-properti/dijual-cluster-la-seine-jakarta-garden-city-rumah-cantik-harga-murah-oleh-debbyana-19821858
rmh.com20725982,1080000000.0,Rawamangun,2,3,69 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-dijual-murah-di-cipinang-kebembem-iii-oleh-tina-apriani-20725982
rmh.com21511484,990000000.0,Cipayung,3,2,72 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-ajwa-residence-munjul-jakarta-timur-oleh-regi-maulana-musfiq-21511484
rmh.com21295326,968000000.0,Cipinang,2,2,57 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-dijual-rumah-lux-2lantai-harga-murah-di-cipinang-naru-raya-oleh-wanasyah-21295326
rmh.com21534318,700000000.0,Cibubur,3,2,62 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-mewah-3-lantai-mezzanine-deket-tol-cibubur-oleh-yadi-21534318
rmh.com20866975,1801360000.0,Cibubur,4,3,105 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-mewah-di-cibubur-2-5-lantai-dekat-dengan-transtudio-mall-cibubur-oleh-andre-saputra-20866975
rmh.com21448635,3500000000.0,Halim,4,3,191 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-turun-harga-rumah-cantik-fully-furnished-dengan-rooftop-di-halim-jakarta-timur-oleh-tahya-dhimuka-21448635
rmh.com21212817,2400000000.0,Jakarta Garden City/JGC,4,3,200 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-3lt-luas-148m2-type-4kt-cluster-cassia-jgc-jakarta-garden-city-cakung-oleh-rudi-21212817
rmh.com21138323,760000000.0,Matraman,2,2,58 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-cluster-di-pisangan-baru-matraman-jakarta-timur-oleh-irwan-21138323
rmh.com21558472,10000000000.0,Duren Sawit,6,4,310 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-di-waringin-permai-harga-terbaik-di-lokasi-oleh-rigel-21558472
rmh.com21556342,1800000000.0,Duren Sawit,2,2,120 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-dijual-rumah-siap-huni-di-pondok-bambu-jakarta-timur-oleh-misswanti-21556342
rmh.com19984400,973929375.0,Cibubur,2,1,52 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-kausar-premier-rumah-1-lantai-dekat-lrt-dan-akses-tol-cibubur-oleh-andre-saputra-19984400
rmh.com20837211,1477700.0,Rawamangun,3,3,67 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-di-rawamangun-jl-pemuda-jakarta-timur-oleh-alamsyah-20837211
rmh.com20392965,2050000000.0,Jakarta Garden City/JGC,3,2,79 m²,PPJB - Perjanjian Pengikatan Jual Beli,EAST,https://www.rumah.com/listing-properti/dijual-rumah-brand-new-cluster-wisteria-luas-7x12-84m2-type-3kt-metland-menteng-cakung-oleh-william-tirta-20392965
rmh.com21363932,2300000000.0,Cakung,2,2,57 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-luas-7x16-112m2-type-2kt-di-cluster-jura-metland-menteng-cakung-oleh-william-tirta-21363932
rmh.com18886033,2700000000.0,Jakarta Garden City/JGC,3,4,115 m²,PPJB - Perjanjian Pengikatan Jual Beli,EAST,https://www.rumah.com/listing-properti/dijual-rumah-brand-new-2-5-lantai-7x14-98m-type-3kt-cluster-matana-asya-jgc-jakarta-garden-city-oleh-william-tirta-18886033
rmh.com20353868,1800000000.0,Cakung,3,2,75 m²,PPJB - Perjanjian Pengikatan Jual Beli,EAST,https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-2-lantai-luas-6x17-102m2-type-3kt-di-cluster-thames-jgc-jakarta-garden-city-cakung-oleh-william-tirta-20353868
rmh.com20373939,3300000000.0,Cakung,3,3,156 m²,SHGB - Hak Guna Bangunan,EAST,https://www.rumah.com/listing-properti/dijual-rumah-2lt-dan-siap-huni-200m2-type-3kt-cluster-zebrina-jgc-jakarta-garden-city-cakung-oleh-william-tirta-20373939
rmh.com20504627,3850000000.0,Cakung,4,4,146 m²,PPJB - Perjanjian Pengikatan Jual Beli,EAST,https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-luas-9x14-126m2-type-4kt-cluster-matana-asya-jgc-jakarta-garden-city-cakung-oleh-william-tirta-20504627
rmh.com16880029,8300000000.0,Jakarta Garden City/JGC,4,4,228 m²,PPJB - Perjanjian Pengikatan Jual Beli,EAST,https://www.rumah.com/listing-properti/dijual-rumah-premium-toba-lake-villas-type-200-cluster-pinggir-danau-asya-jgc-jakarta-garden-city-by-astra-oleh-william-tirta-16880029
rmh.com20775235,3250000000.0,Jakarta Garden City/JGC,4,3,215 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-2lt-12x17-200m-type-4kt-cluster-lantana-jgc-jakarta-garden-city-oleh-william-tirta-20775235
rmh.com20823091,2400000000.0,Jakarta Garden City/JGC,3,2,156 m²,PPJB - Perjanjian Pengikatan Jual Beli,EAST,https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-luas-7x20-140m2-type-3kt-cluster-alamanda-jgc-jakarta-garden-city-oleh-william-tirta-20823091
rmh.com20899701,2000000000.0,Cakung,3,3,85 m²,PPJB - Perjanjian Pengikatan Jual Beli,EAST,https://www.rumah.com/listing-properti/dijual-rumah-2lt-siap-huni-7x15-105m2-type-3kt-di-cluster-yarra-jgc-jakarta-garden-city-cakung-oleh-william-tirta-20899701
rmh.com17211254,24000000000.0,Jakarta Garden City/JGC,4,4,465 m²,PPJB - Perjanjian Pengikatan Jual Beli,EAST,https://www.rumah.com/listing-properti/dijual-rmah-premium-toba-lake-villas-type500-18x28-cluster-pinggir-danau-asya-jgc-jakarta-garden-city-astra-oleh-william-tirta-17211254
rmh.com19874684,2000000000.0,Jakarta Garden City/JGC,3,3,120 m²,PPJB - Perjanjian Pengikatan Jual Beli,EAST,https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-semi-renoved-furnished-2-lantai-luas-7x17-119m-type-3kt-cluster-seine-jgc-jakarta-oleh-william-tirta-19874684
rmh.com20844120,3999000000.0,Jakarta Garden City/JGC,3,3,156 m²,PPJB - Perjanjian Pengikatan Jual Beli,EAST,https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-luas-8x14-112m2-type-3kt-cluster-maninjau-asya-jgc-jakarta-garden-city-cakung-oleh-william-tirta-20844120
rmh.com20907751,2900000000.0,Cakung,4,3,127 m²,PPJB - Perjanjian Pengikatan Jual Beli,EAST,https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-2lt-10x17-170m-type-4kt-cluster-thames-jgc-jakarta-garden-city-cakung-oleh-william-tirta-20907751
rmh.com20632369,3950000000.0,Rawamangun,4,4,200 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rawamangun-rumah-brand-new-dekat-kayu-putih-oleh-dodo-sugra-20632369
rmh.com21316498,800.0,Cibubur,2,2,58 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-baru-cukup-15-jt-siap-akad-lengkap-fasilitas-oleh-nita-yunita-21316498
rmh.com21535431,695000000.0,Cibubur,3,2,60 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-nempel-jalan-raya-5juta-all-in-oleh-hendra-lesmana-21535431
rmh.com21511800,990000000.0,Cipayung,3,2,72 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-ajwa-residence-munjul-oleh-rizki-ulfattun-hanifah-21511800
rmh.com19318873,1800000000.0,Duren Sawit,4,3,150 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-baru-2-lantai-siap-huni-di-pondok-kelapa-jaktim-oleh-titi-19318873
rmh.com19451906,2850000000.0,Jatinegara,5,4,198 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-furnished-di-cipinang-elok-jaktim-oleh-titi-19451906
rmh.com20175862,3500000000.0,Cipinang,5,4,200 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-2-5lt-siap-huni-di-cipinang-elok-jaktim-oleh-titi-20175862
rmh.com21087551,550000000.0,Cibubur,3,1,103 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-luas-harga-cash-dibawah-pasaran-di-jakarta-timur-oleh-yuli-siti-nurjanah-21087551
rmh.com21533988,4100000000.0,Cipinang,5,4,100 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-d-jual-rumah-mewah-cluster-baru-siap-huni-bebas-banjir-cipinang-besar-jakarta-timur-oleh-yohana-21533988
rmh.com21523285,695000000.0,Cipinang,2,2,57 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-dijual-rumah-dengan-lokasi-strategis-di-cipinang-muara-jakarta-timur-oleh-wawan-21523285
rmh.com20620876,2900000000.0,Makasar,3,2,140 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-hunian-luas-di-ibu-kota-jakarta-oleh-ichsan-novan-septian-20620876
rmh.com21137463,835900000.0,Jatinegara,2,2,52 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-cluster-taman-cipinang-jatinegara-jakarta-timur-oleh-lince-21137463
rmh.com19063635,2200000000.0,Cakung,4,4,150 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-jatinegara-baru-oleh-r-ardian-19063635
rmh.com20686461,1048600000.0,Cilangkap,3,3,80 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-muslim-murah-di-jual-2-lantai-di-cilangkap-jakarta-timur-oleh-hadi-wijaya-20686461
rmh.com18790935,2147000000.0,Cibubur,4,3,97 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-dekat-tol-lrt-dan-trans-studio-mall-cibubur-legalitas-pecah-perkavling-oleh-andre-saputra-18790935
rmh.com20477124,1536505000.0,Cipayung,3,2,80 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-modern-siap-huni-strategis-dekat-cipayung-jakarta-harga-nego-bisa-kpr-oleh-astried-20477124
rmh.com21191900,8390000000.0,Duren Sawit,7,6,640 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-cantik-pondok-bambu-klender-oleh-estu-shandy-m-21191900
rmh.com21535467,1800000000.0,Jakarta Garden City/JGC,4,3,95 m²,PPJB - Perjanjian Pengikatan Jual Beli,EAST,https://www.rumah.com/listing-properti/dijual-dijual-rumah-jgc-cluster-la-seine-jakarta-timur-oleh-irma-21535467
rmh.com21295603,1100.0,Cilangkap,3,2,70 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-jakarta-timur-minimalis-oleh-septian-21295603
rmh.com21554850,14000000000.0,Pulo Gadung,6,3,255 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-hoek-di-kayu-putih-jakarta-timur-oleh-paskal-21554850
rmh.com21554835,14000000000.0,Pulo Gadung,6,3,255 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-hoek-di-kayu-putih-jakarta-timur-oleh-mila-21554835
rmh.com21554790,1500000000.0,Cakung,2,2,58 m²,PPJB - Perjanjian Pengikatan Jual Beli,EAST,https://www.rumah.com/listing-properti/dijual-cluster-thames-jakarta-garden-city-1-5m-oleh-yonas-lim-21554790
rmh.com21437776,3500000000.0,Halim,5,4,191 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-turun-harga-rumah-cantik-fully-furnished-dengan-rooftop-di-halim-jakarta-timur-oleh-tahya-21437776
rmh.com21538429,695000000.0,Cibubur,3,2,60 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-5-juta-langsung-akad-all-in-biaya-biaya-oleh-hendra-lesmana-21538429
rmh.com21540239,4568000000.0,Cipinang,5,4,180 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-rumah-baru-ready-stock-komplek-exclusive-di-cipinang-dekat-mall-basura-oleh-susilo-21540239
rmh.com21533181,491000000.0,Matraman,2,2,40 m²,SHM - Sertifikat Hak Milik,EAST,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-dua-lantai-siap-huni-di-matraman-jakarta-timur-oleh-shinta-21533181
